Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-07 15:30:00,361.30999755859375,361.8299865722656,361.2300109863281,361.7699890136719,361.7699890136719,686933
2023-11-07 15:45:00,361.7898864746094,361.8900146484375,359.94000244140625,360.5,360.5,2250317
2023-11-08 09:30:00,361.67999267578125,363.8699951171875,361.4049987792969,362.2650146484375,362.2650146484375,3678588
2023-11-08 09:45:00,362.2799987792969,363.05999755859375,362.04998779296875,362.510009765625,362.510009765625,899511
2023-11-08 10:00:00,362.5400085449219,362.6300048828125,360.9179992675781,361.3299865722656,361.3299865722656,1108702
2023-11-08 10:15:00,361.32000732421875,361.82000732421875,360.54998779296875,360.94000244140625,360.94000244140625,960886
2023-11-08 10:30:00,360.9093017578125,361.760009765625,360.589599609375,361.67999267578125,361.67999267578125,736269
2023-11-08 10:45:00,361.6600036621094,362.2099914550781,361.3599853515625,361.635009765625,361.635009765625,530037
2023-11-08 11:00:00,361.6600036621094,362.4200134277344,361.5400085449219,362.29998779296875,362.29998779296875,503509
2023-11-08 11:15:00,362.3699951171875,362.6000061035156,361.6600036621094,362.1199951171875,362.1199951171875,545615
2023-11-08 11:30:00,362.1099853515625,362.6000061035156,361.7900085449219,362.6000061035156,362.6000061035156,474888
2023-11-08 11:45:00,362.5769958496094,362.95001220703125,362.2799987792969,362.3374938964844,362.3374938964844,505447
2023-11-08 12:00:00,362.3399963378906,362.6199951171875,361.2900085449219,361.855712890625,361.855712890625,620829
2023-11-08 12:15:00,361.79998779296875,362.25,361.6099853515625,362.0849914550781,362.0849914550781,452350
2023-11-08 12:30:00,362.0899963378906,362.5,361.7200012207031,362.3699951171875,362.3699951171875,321331
2023-11-08 12:45:00,362.3800048828125,362.4700012207031,361.94000244140625,362.260009765625,362.260009765625,237444
2023-11-08 13:00:00,362.260009765625,362.8900146484375,362.09100341796875,362.80499267578125,362.80499267578125,505469
2023-11-08 13:15:00,362.79998779296875,363.0,362.3599853515625,362.9700012207031,362.9700012207031,374732
2023-11-08 13:30:00,362.9949951171875,363.2300109863281,362.7900085449219,363.0899963378906,363.0899963378906,358927
2023-11-08 13:45:00,363.1099853515625,363.1449890136719,362.6099853515625,362.80999755859375,362.80999755859375,263817
2023-11-08 14:00:00,362.82000732421875,363.30999755859375,362.6199951171875,363.0899963378906,363.0899963378906,351643
2023-11-08 14:15:00,363.1000061035156,363.2900085449219,362.95831298828125,363.19000244140625,363.19000244140625,245808
2023-11-08 14:30:00,363.19000244140625,363.239990234375,362.5350036621094,362.8399963378906,362.8399963378906,633315
2023-11-08 14:45:00,362.82000732421875,362.8999938964844,361.8999938964844,361.9700012207031,361.9700012207031,1672942
2023-11-08 15:00:00,361.9800109863281,362.2900085449219,361.95001220703125,362.1400146484375,362.1400146484375,528580
2023-11-08 15:15:00,362.1400146484375,362.260009765625,361.47100830078125,361.5400085449219,361.5400085449219,641359
2023-11-08 15:30:00,361.54998779296875,362.55999755859375,361.3900146484375,362.4179992675781,362.4179992675781,1157449
2023-11-08 15:45:00,362.3999938964844,363.3399963378906,362.25,363.2300109863281,363.2300109863281,1613555
2023-11-09 09:30:00,362.29998779296875,363.3500061035156,361.6300048828125,362.9198913574219,362.9198913574219,3288030
2023-11-09 09:45:00,362.8999938964844,363.6099853515625,362.45001220703125,363.3500061035156,363.3500061035156,908859
2023-11-09 10:00:00,363.3699951171875,363.54998779296875,361.5400085449219,362.5091857910156,362.5091857910156,953767
2023-11-09 10:15:00,362.510009765625,362.6098937988281,361.4100036621094,361.44500732421875,361.44500732421875,560415
2023-11-09 10:30:00,361.4100036621094,362.5,361.3299865722656,362.4700012207031,362.4700012207031,573332
2023-11-09 10:45:00,362.45001220703125,362.69000244140625,362.0899963378906,362.57000732421875,362.57000732421875,488926
2023-11-09 11:00:00,362.57501220703125,363.5,362.5199890136719,363.38128662109375,363.38128662109375,527753
2023-11-09 11:15:00,363.38848876953125,363.69000244140625,363.0504150390625,363.2799072265625,363.2799072265625,450459
2023-11-09 11:30:00,363.260009765625,363.8599853515625,363.0527038574219,363.7637939453125,363.7637939453125,447314
2023-11-09 11:45:00,363.7749938964844,364.7900085449219,363.7449951171875,364.20001220703125,364.20001220703125,910868
2023-11-09 12:00:00,364.239990234375,364.239990234375,363.56280517578125,363.760009765625,363.760009765625,457696
2023-11-09 12:15:00,363.75,363.8999938964844,363.1400146484375,363.8599853515625,363.8599853515625,446474
2023-11-09 12:30:00,363.8399963378906,364.2200012207031,363.1000061035156,363.20001220703125,363.20001220703125,434264
2023-11-09 12:45:00,363.2099914550781,363.68121337890625,363.12890625,363.510009765625,363.510009765625,386824
2023-11-09 13:00:00,363.4576110839844,363.5400085449219,361.1099853515625,362.2749938964844,362.2749938964844,883251
2023-11-09 13:15:00,362.25,363.3500061035156,361.864990234375,363.010009765625,363.010009765625,458228
2023-11-09 13:30:00,363.0098876953125,363.6099853515625,362.4017028808594,362.54998779296875,362.54998779296875,439190
2023-11-09 13:45:00,362.5799865722656,363.20001220703125,362.4840087890625,362.9220886230469,362.9220886230469,344321
2023-11-09 14:00:00,362.8800048828125,362.8800048828125,361.5799865722656,361.8500061035156,361.8500061035156,608476
2023-11-09 14:15:00,361.8699951171875,362.5299987792969,361.2099914550781,362.25,362.25,508873
2023-11-09 14:30:00,362.2200012207031,362.5299987792969,361.19000244140625,361.4100036621094,361.4100036621094,430161
2023-11-09 14:45:00,361.4100036621094,361.9866943359375,361.1099853515625,361.239990234375,361.239990234375,422171
2023-11-09 15:00:00,361.20001220703125,361.8500061035156,360.67999267578125,361.55999755859375,361.55999755859375,540022
2023-11-09 15:15:00,361.5400085449219,361.760009765625,361.17999267578125,361.2200012207031,361.2200012207031,410574
2023-11-09 15:30:00,361.2200012207031,361.4700012207031,360.8200988769531,360.92999267578125,360.92999267578125,491239
2023-11-09 15:45:00,360.92999267578125,361.2900085449219,360.36199951171875,360.7699890136719,360.7699890136719,1588831
2023-11-10 09:30:00,361.2200012207031,364.0,361.07000732421875,363.885009765625,363.885009765625,2569131
2023-11-10 09:45:00,363.9100036621094,364.30999755859375,363.440185546875,363.9200134277344,363.9200134277344,881971
2023-11-10 10:00:00,363.8900146484375,364.6000061035156,363.0899963378906,364.3301086425781,364.3301086425781,855360
2023-11-10 10:15:00,364.3599853515625,364.489990234375,363.6000061035156,363.7799987792969,363.7799987792969,652840
2023-11-10 10:30:00,363.82000732421875,364.75,363.68499755859375,364.69000244140625,364.69000244140625,593179
2023-11-10 10:45:00,364.70001220703125,365.2099914550781,364.239990234375,365.15008544921875,365.15008544921875,741179
2023-11-10 11:00:00,365.19000244140625,367.1300048828125,365.19000244140625,366.9845886230469,366.9845886230469,1327743
2023-11-10 11:15:00,367.0199890136719,367.3797912597656,366.5199890136719,366.7850036621094,366.7850036621094,943237
2023-11-10 11:30:00,366.79998779296875,367.0,366.07501220703125,366.95001220703125,366.95001220703125,580519
2023-11-10 11:45:00,366.9518127441406,367.1300048828125,366.6600036621094,366.9599914550781,366.9599914550781,486585
2023-11-10 12:00:00,366.9750061035156,367.95001220703125,366.8500061035156,367.6300048828125,367.6300048828125,697419
2023-11-10 12:15:00,367.6400146484375,368.0899963378906,367.28399658203125,367.30999755859375,367.30999755859375,543314
2023-11-10 12:30:00,367.3800048828125,368.7699890136719,367.34698486328125,368.57000732421875,368.57000732421875,673835
2023-11-10 12:45:00,368.57000732421875,368.79998779296875,368.1600036621094,368.21160888671875,368.21160888671875,424220
2023-11-10 13:00:00,368.2300109863281,368.32000732421875,367.5,367.6700134277344,367.6700134277344,412151
2023-11-10 13:15:00,367.6499938964844,368.70001220703125,367.54998779296875,368.4200134277344,368.4200134277344,495268
2023-11-10 13:30:00,368.4599914550781,369.3699951171875,368.4599914550781,369.2850036621094,369.2850036621094,616742
2023-11-10 13:45:00,369.2699890136719,369.3299865722656,368.968505859375,369.1400146484375,369.1400146484375,453403
2023-11-10 14:00:00,369.1300048828125,369.3500061035156,368.82000732421875,369.17999267578125,369.17999267578125,490662
2023-11-10 14:15:00,369.1600036621094,369.32000732421875,368.989990234375,369.1883850097656,369.1883850097656,439815
2023-11-10 14:30:00,369.2300109863281,369.5299987792969,368.8299865722656,369.19000244140625,369.19000244140625,630470
2023-11-10 14:45:00,369.19000244140625,369.45001220703125,368.80999755859375,368.8399963378906,368.8399963378906,536187
2023-11-10 15:00:00,368.80999755859375,369.1199951171875,368.7099914550781,368.8550109863281,368.8550109863281,464470
2023-11-10 15:15:00,368.8500061035156,369.4599914550781,368.6600036621094,369.3599853515625,369.3599853515625,661643
2023-11-10 15:30:00,369.3500061035156,369.6700134277344,369.1099853515625,369.6499938964844,369.6499938964844,896361
2023-11-10 15:45:00,369.6600036621094,370.1000061035156,369.3299865722656,369.5199890136719,369.5199890136719,2321357
2023-11-13 09:30:00,368.2200012207031,368.4700012207031,366.45001220703125,366.5899963378906,366.5899963378906,2339316
2023-11-13 09:45:00,366.5736083984375,367.1199951171875,365.8999938964844,366.5299987792969,366.5299987792969,1125555
2023-11-13 10:00:00,366.5899963378906,367.1600036621094,366.3399963378906,366.8345031738281,366.8345031738281,971375
2023-11-13 10:15:00,366.79998779296875,367.0899963378906,366.1099853515625,366.5,366.5,859595
2023-11-13 10:30:00,366.4700012207031,367.7650146484375,366.3500061035156,367.4700012207031,367.4700012207031,862765
2023-11-13 10:45:00,367.42999267578125,368.0400085449219,367.2099914550781,367.760009765625,367.760009765625,682968
2023-11-13 11:00:00,367.7585144042969,368.3599853515625,367.510009765625,368.20001220703125,368.20001220703125,567774
2023-11-13 11:15:00,368.20001220703125,368.2699890136719,367.6300964355469,368.0,368.0,532146
2023-11-13 11:30:00,367.9700012207031,368.20001220703125,367.57000732421875,367.79998779296875,367.79998779296875,734979
2023-11-13 11:45:00,367.739990234375,368.05999755859375,367.2300109863281,367.3706970214844,367.3706970214844,435397
2023-11-13 12:00:00,367.42498779296875,367.8599853515625,367.0799865722656,367.2950134277344,367.2950134277344,482432
2023-11-13 12:15:00,367.2799987792969,367.5199890136719,366.92999267578125,367.3597106933594,367.3597106933594,434895
2023-11-13 12:30:00,367.36981201171875,367.5400085449219,367.0895080566406,367.30999755859375,367.30999755859375,292803
2023-11-13 12:45:00,367.2998962402344,367.6650085449219,367.0,367.5649108886719,367.5649108886719,203651
2023-11-13 13:00:00,367.57000732421875,367.57000732421875,367.0932922363281,367.3999938964844,367.3999938964844,243502
2023-11-13 13:15:00,367.3999938964844,367.5299987792969,366.989990234375,367.18218994140625,367.18218994140625,320255
2023-11-13 13:30:00,367.2099914550781,368.0,366.9237976074219,367.885009765625,367.885009765625,337547
2023-11-13 13:45:00,367.875,368.010009765625,367.3999938964844,367.4599914550781,367.4599914550781,307999
2023-11-13 14:00:00,367.45001220703125,367.7200012207031,367.29998779296875,367.6700134277344,367.6700134277344,301641
2023-11-13 14:15:00,367.6700134277344,367.82501220703125,367.45001220703125,367.5199890136719,367.5199890136719,434158
2023-11-13 14:30:00,367.5299987792969,367.6300048828125,367.1099853515625,367.5299987792969,367.5299987792969,456617
2023-11-13 14:45:00,367.54998779296875,367.6000061035156,367.17999267578125,367.45001220703125,367.45001220703125,405695
2023-11-13 15:00:00,367.4700012207031,367.4800109863281,367.1600036621094,367.29998779296875,367.29998779296875,473162
2023-11-13 15:15:00,367.2900085449219,367.6400146484375,366.6700134277344,366.69000244140625,366.69000244140625,915851
2023-11-13 15:30:00,366.70001220703125,366.95001220703125,366.3699951171875,366.7099914550781,366.7099914550781,751609
2023-11-13 15:45:00,366.739990234375,367.1158142089844,366.29998779296875,366.6600036621094,366.6600036621094,1613532
2023-11-14 09:30:00,371.010009765625,371.67999267578125,369.32000732421875,371.2200012207031,371.2200012207031,3101486
2023-11-14 09:45:00,371.2049865722656,371.45001220703125,370.3017883300781,370.8999938964844,370.8999938964844,1172597
2023-11-14 10:00:00,370.9200134277344,371.95001220703125,370.7300109863281,371.0199890136719,371.0199890136719,1130257
2023-11-14 10:15:00,370.9849853515625,371.3999938964844,370.30999755859375,371.1000061035156,371.1000061035156,803173
2023-11-14 10:30:00,371.1400146484375,371.8500061035156,371.135009765625,371.57000732421875,371.57000732421875,632205
2023-11-14 10:45:00,371.5799865722656,371.8900146484375,370.4599914550781,370.75,370.75,605115
2023-11-14 11:00:00,370.739990234375,371.639892578125,370.6199951171875,371.4866027832031,371.4866027832031,505528
2023-11-14 11:15:00,371.4800109863281,371.5199890136719,370.6600036621094,370.7900085449219,370.7900085449219,409818
2023-11-14 11:30:00,370.8399963378906,370.95001220703125,370.260009765625,370.6499938964844,370.6499938964844,482863
2023-11-14 11:45:00,370.6099853515625,370.88958740234375,368.6099853515625,368.69000244140625,368.69000244140625,1283345
2023-11-14 12:00:00,368.69000244140625,369.510009765625,368.4599914550781,369.0199890136719,369.0199890136719,1064876
2023-11-14 12:15:00,368.989990234375,369.8999938964844,368.9649963378906,369.2900085449219,369.2900085449219,466116
2023-11-14 12:30:00,369.30999755859375,369.7300109863281,369.05999755859375,369.67498779296875,369.67498779296875,421830
2023-11-14 12:45:00,369.6700134277344,370.0400085449219,369.5350036621094,369.8999938964844,369.8999938964844,497452
2023-11-14 13:00:00,369.9100036621094,370.34991455078125,369.760009765625,370.0,370.0,389668
2023-11-14 13:15:00,370.0299987792969,370.3599853515625,370.0201110839844,370.239990234375,370.239990234375,342368
2023-11-14 13:30:00,370.2699890136719,370.4700012207031,368.9700012207031,369.05999755859375,369.05999755859375,559621
2023-11-14 13:45:00,369.04998779296875,369.260009765625,368.3800048828125,368.3900146484375,368.3900146484375,758599
2023-11-14 14:00:00,368.39990234375,368.54998779296875,367.34539794921875,368.5,368.5,1077613
2023-11-14 14:15:00,368.4800109863281,369.2300109863281,368.41009521484375,369.1300048828125,369.1300048828125,529763
2023-11-14 14:30:00,369.17999267578125,369.6199035644531,369.17999267578125,369.3500061035156,369.3500061035156,495377
2023-11-14 14:45:00,369.3399963378906,370.3599853515625,369.29998779296875,370.2749938964844,370.2749938964844,642611
2023-11-14 15:00:00,370.260009765625,371.0199890136719,370.0899963378906,370.9898986816406,370.9898986816406,777349
2023-11-14 15:15:00,370.9700012207031,371.0299987792969,370.5400085449219,370.8599853515625,370.8599853515625,901049
2023-11-14 15:30:00,370.8599853515625,371.1700134277344,370.75,371.1600036621094,371.1600036621094,1031758
2023-11-14 15:45:00,371.1499938964844,371.3299865722656,369.70001220703125,370.32000732421875,370.32000732421875,2224545
2023-11-15 09:30:00,371.2799987792969,373.1300048828125,370.3500061035156,371.135009765625,371.135009765625,2583436
2023-11-15 09:45:00,371.1199951171875,371.6000061035156,369.6199951171875,370.4100036621094,370.4100036621094,1201016
2023-11-15 10:00:00,370.3800048828125,370.760009765625,370.0,370.3299865722656,370.3299865722656,701320
2023-11-15 10:15:00,370.32501220703125,371.5299987792969,370.17999267578125,370.5050048828125,370.5050048828125,636663
2023-11-15 10:30:00,370.5224914550781,370.6000061035156,369.0400085449219,369.70001220703125,369.70001220703125,865343
2023-11-15 10:45:00,369.7300109863281,370.4599914550781,369.30999755859375,369.6000061035156,369.6000061035156,717450
2023-11-15 11:00:00,369.6400146484375,370.1499938964844,368.4200134277344,369.75,369.75,1217781
2023-11-15 11:15:00,369.7799987792969,370.4800109863281,369.70001220703125,370.2900085449219,370.2900085449219,724362
2023-11-15 11:30:00,370.30999755859375,370.489990234375,369.70098876953125,370.0299987792969,370.0299987792969,510181
2023-11-15 11:45:00,370.05999755859375,371.0400085449219,369.0400085449219,369.30999755859375,369.30999755859375,813708
2023-11-15 12:00:00,369.29998779296875,369.6700134277344,368.8999938964844,369.114990234375,369.114990234375,585894
2023-11-15 12:15:00,369.1300048828125,369.44000244140625,368.70001220703125,369.2900085449219,369.2900085449219,466804
2023-11-15 12:30:00,369.29998779296875,369.3299865722656,368.29998779296875,368.30999755859375,368.30999755859375,587929
2023-11-15 12:45:00,368.30999755859375,368.7699890136719,368.04998779296875,368.1099853515625,368.1099853515625,501988
2023-11-15 13:00:00,368.1000061035156,368.2300109863281,367.2900085449219,367.489990234375,367.489990234375,762654
2023-11-15 13:15:00,367.5,368.6781921386719,367.1099853515625,368.6781921386719,368.6781921386719,713649
2023-11-15 13:30:00,368.6499938964844,369.44000244140625,368.3699951171875,369.3999938964844,369.3999938964844,542360
2023-11-15 13:45:00,369.42999267578125,370.0,369.2699890136719,369.7699890136719,369.7699890136719,1015415
2023-11-15 14:00:00,369.7699890136719,370.2450866699219,369.6600036621094,370.0,370.0,1317643
2023-11-15 14:15:00,370.0199890136719,370.3013916015625,369.1000061035156,370.2915954589844,370.2915954589844,530738
2023-11-15 14:30:00,370.29998779296875,370.3800048828125,369.57000732421875,369.67999267578125,369.67999267578125,619746
2023-11-15 14:45:00,369.75,370.010009765625,369.3699951171875,369.9800109863281,369.9800109863281,384273
2023-11-15 15:00:00,369.95001220703125,370.3699951171875,369.6499938964844,370.05999755859375,370.05999755859375,511679
2023-11-15 15:15:00,370.04998779296875,370.1523132324219,369.57000732421875,369.8682861328125,369.8682861328125,488944
2023-11-15 15:30:00,369.8999938964844,370.239990234375,369.7699890136719,369.94500732421875,369.94500732421875,687305
2023-11-15 15:45:00,369.9599914550781,370.07000732421875,369.2200012207031,369.6499938964844,369.6499938964844,2252250
2023-11-16 09:30:00,371.3399963378906,373.510009765625,370.8800048828125,373.3599853515625,373.3599853515625,3029718
2023-11-16 09:45:00,373.3900146484375,376.07000732421875,373.3446044921875,375.3949890136719,375.3949890136719,2205037
2023-11-16 10:00:00,375.40850830078125,376.010009765625,374.82000732421875,375.05999755859375,375.05999755859375,1298795
2023-11-16 10:15:00,375.0899963378906,375.5390930175781,374.3900146484375,374.94000244140625,374.94000244140625,933118
2023-11-16 10:30:00,374.9800109863281,375.260009765625,373.2699890136719,373.6000061035156,373.6000061035156,1107071
2023-11-16 10:45:00,373.6650085449219,374.45001220703125,373.260009765625,373.6199951171875,373.6199951171875,810994
2023-11-16 11:00:00,373.6499938964844,373.6499938964844,372.45001220703125,373.21319580078125,373.21319580078125,826443
2023-11-16 11:15:00,373.19000244140625,373.4100036621094,372.4100036621094,372.9862060546875,372.9862060546875,556453
2023-11-16 11:30:00,373.0,373.4800109863281,372.5400085449219,373.4700012207031,373.4700012207031,659924
2023-11-16 11:45:00,373.489990234375,374.1899108886719,373.4800109863281,373.9700012207031,373.9700012207031,447832
2023-11-16 12:00:00,374.0299987792969,374.8599853515625,373.9200134277344,374.565185546875,374.565185546875,566968
2023-11-16 12:15:00,374.55499267578125,375.2585144042969,374.3800048828125,375.07000732421875,375.07000732421875,799568
2023-11-16 12:30:00,375.04998779296875,375.5799865722656,374.80999755859375,375.40008544921875,375.40008544921875,525066
2023-11-16 12:45:00,375.4100036621094,375.489990234375,374.93499755859375,375.1700134277344,375.1700134277344,450773
2023-11-16 13:00:00,375.18499755859375,375.5400085449219,374.8800048828125,375.07000732421875,375.07000732421875,451911
2023-11-16 13:15:00,375.07000732421875,375.9100036621094,374.82501220703125,375.8999938964844,375.8999938964844,606377
2023-11-16 13:30:00,375.8999938964844,376.29998779296875,375.6099853515625,375.7799987792969,375.7799987792969,571780
2023-11-16 13:45:00,375.760009765625,375.8299865722656,375.17999267578125,375.489990234375,375.489990234375,398415
2023-11-16 14:00:00,375.4700012207031,376.20001220703125,375.37091064453125,375.94000244140625,375.94000244140625,472522
2023-11-16 14:15:00,375.94000244140625,376.04998779296875,375.0450134277344,375.1300048828125,375.1300048828125,606103
2023-11-16 14:30:00,375.1400146484375,375.92999267578125,375.1099853515625,375.8999938964844,375.8999938964844,470337
2023-11-16 14:45:00,375.9027099609375,376.127197265625,375.3999938964844,375.8299865722656,375.8299865722656,480369
2023-11-16 15:00:00,375.82000732421875,375.9599914550781,375.4530944824219,375.4700012207031,375.4700012207031,419710
2023-11-16 15:15:00,375.4800109863281,375.6700134277344,375.2101135253906,375.5899963378906,375.5899963378906,457909
2023-11-16 15:30:00,375.6199951171875,376.1099853515625,375.3299865722656,375.54998779296875,375.54998779296875,955397
2023-11-16 15:45:00,375.5400085449219,376.3500061035156,375.4599914550781,376.2099914550781,376.2099914550781,2148310
2023-11-17 09:30:00,373.6099853515625,374.3699951171875,371.1499938964844,371.3500061035156,371.3500061035156,4874025
2023-11-17 09:45:00,371.3450012207031,372.1099853515625,370.4435119628906,371.57000732421875,371.57000732421875,1680382
2023-11-17 10:00:00,371.54998779296875,371.69000244140625,370.79998779296875,370.9800109863281,370.9800109863281,991556
2023-11-17 10:15:00,370.9800109863281,371.8760070800781,370.5799865722656,371.4599914550781,371.4599914550781,1157472
2023-11-17 10:30:00,371.42999267578125,371.44500732421875,370.5299987792969,370.6099853515625,370.6099853515625,823209
2023-11-17 10:45:00,370.6099853515625,370.823486328125,369.9700012207031,370.2959899902344,370.2959899902344,967736
2023-11-17 11:00:00,370.3500061035156,370.489990234375,369.2099914550781,370.2192077636719,370.2192077636719,1066162
2023-11-17 11:15:00,370.2200012207031,371.010009765625,369.69000244140625,370.9259033203125,370.9259033203125,697458
2023-11-17 11:30:00,370.92999267578125,371.19000244140625,370.5,371.1499938964844,371.1499938964844,600297
2023-11-17 11:45:00,371.1549987792969,372.04998779296875,370.94000244140625,372.04278564453125,372.04278564453125,767348
2023-11-17 12:00:00,372.0187072753906,372.6499938964844,371.8699951171875,372.3900146484375,372.3900146484375,809617
2023-11-17 12:15:00,372.3949890136719,372.4100036621094,371.2699890136719,371.80999755859375,371.80999755859375,599730
2023-11-17 12:30:00,371.79998779296875,372.08221435546875,371.7099914550781,372.010009765625,372.010009765625,364501
2023-11-17 12:45:00,372.0050048828125,372.04998779296875,371.6600036621094,371.8800048828125,371.8800048828125,365498
2023-11-17 13:00:00,371.8999938964844,372.3800048828125,371.7699890136719,372.34991455078125,372.34991455078125,427857
2023-11-17 13:15:00,372.3299865722656,372.4800109863281,372.05999755859375,372.2449951171875,372.2449951171875,377038
2023-11-17 13:30:00,372.260009765625,372.79998779296875,372.2398986816406,372.5,372.5,436701
2023-11-17 13:45:00,372.5,372.510009765625,371.8599853515625,372.239990234375,372.239990234375,410793
2023-11-17 14:00:00,372.2250061035156,373.2799987792969,372.2200012207031,373.1000061035156,373.1000061035156,524091
2023-11-17 14:15:00,373.125,373.3999938964844,372.6050109863281,372.6600036621094,372.6600036621094,489416
2023-11-17 14:30:00,372.69000244140625,372.7799987792969,372.260009765625,372.3457946777344,372.3457946777344,574773
2023-11-17 14:45:00,372.3399963378906,372.6499938964844,372.0899963378906,372.6499938964844,372.6499938964844,423065
2023-11-17 15:00:00,372.6499938964844,372.8399963378906,372.3299865722656,372.7099914550781,372.7099914550781,509501
2023-11-17 15:15:00,372.70001220703125,373.19000244140625,371.3299865722656,371.5799865722656,371.5799865722656,1128076
2023-11-17 15:30:00,371.57000732421875,371.7099914550781,367.0,368.3299865722656,368.3299865722656,5431251
2023-11-17 15:45:00,368.3399963378906,370.3699951171875,367.30010986328125,369.9200134277344,369.9200134277344,6264085
