Date,Open,High,Low,Close,Adj Close,Volume
17-07-2023,2747,2815.050049,2728,2796.699951,2786.855469,10254545
18-07-2023,2817,2837.449951,2793,2820.449951,2810.521973,11937761
19-07-2023,2830,2856,2797,2841.850098,2831.84668,18054869
20-07-2023,2580,2630.949951,2580,2619.850098,2610.628174,19358812
21-07-2023,2609,2614.899902,2523.600098,2538.75,2529.813477,15124619
24-07-2023,2481,2514.949951,2469.300049,2487.399902,2478.644287,11863933
25-07-2023,2494,2505.199951,2480,2485.800049,2477.050049,6013010
26-07-2023,2485,2547,2485,2526.199951,2517.307617,6455506
27-07-2023,2534.050049,2537.649902,2490.350098,2502.699951,2493.890381,8613449
28-07-2023,2512.050049,2542.850098,2500.550049,2527.850098,2518.952148,10413926
31-07-2023,2527.850098,2553.899902,2517.949951,2549.25,2540.276611,4275587
01-08-2023,2555,2559,2505.300049,2513.199951,2504.353516,4768316
02-08-2023,2509.199951,2512,2463.600098,2486.350098,2477.598145,6374107
03-08-2023,2475.300049,2500.899902,2458.050049,2475.899902,2467.184814,5084175
04-08-2023,2498.800049,2516,2471.600098,2509.550049,2500.716309,11442805
07-08-2023,2521,2528.399902,2505,2523.850098,2514.966064,2991435
08-08-2023,2528,2534.449951,2499.550049,2508.649902,2499.819336,4922036
09-08-2023,2504.850098,2529,2481.100098,2525.199951,2516.311279,5743293
10-08-2023,2524.949951,2550,2508.449951,2536.449951,2527.521729,7735299
11-08-2023,2532.449951,2558.850098,2512.350098,2547.149902,2538.183838,11089665
14-08-2023,2539,2582.300049,2525,2577.25,2568.177979,4787906
16-08-2023,2551,2582.800049,2551,2575.149902,2566.085449,5101556
17-08-2023,2567.100098,2578.100098,2532.850098,2538,2529.066162,6836872
18-08-2023,2531.25,2577.600098,2508.550049,2556.800049,2547.800049,9319989
21-08-2023,2539.949951,2555.449951,2515.649902,2520,2520,4610873
22-08-2023,2516.899902,2537.949951,2499,2519.399902,2519.399902,3856522
23-08-2023,2524.199951,2542.850098,2516.949951,2522.199951,2522.199951,4758976
24-08-2023,2539.899902,2539.899902,2471,2479.800049,2479.800049,7070010
25-08-2023,2456,2505,2442.600098,2468.350098,2468.350098,11111200
28-08-2023,2472,2484,2431.100098,2443.75,2443.75,6290413
29-08-2023,2452.050049,2453.449951,2408.149902,2420.350098,2420.350098,8438322
30-08-2023,2432,2443,2415,2418.050049,2418.050049,6084473
31-08-2023,2423,2425,2399.899902,2407,2407,10819300
01-09-2023,2406.550049,2425.649902,2401.649902,2412.649902,2412.649902,9056421
04-09-2023,2412.649902,2423.649902,2405.300049,2410.699951,2410.699951,4673813
05-09-2023,2420,2433.949951,2412.449951,2423.600098,2423.600098,4337938
06-09-2023,2421.100098,2436.149902,2417.25,2428.699951,2428.699951,4100185
07-09-2023,2421.699951,2438.25,2411,2432,2432,6826286
08-09-2023,2440,2456,2422.949951,2448.199951,2448.199951,11554644
11-09-2023,2452,2476.850098,2452,2474.600098,2474.600098,6635537
12-09-2023,2483,2483,2435.949951,2438.850098,2438.850098,8127833
13-09-2023,2440,2462.649902,2426.25,2451.050049,2451.050049,6401669
14-09-2023,2460,2465.800049,2445,2453.300049,2453.300049,4604818
15-09-2023,2468,2468,2449.5,2457.850098,2457.850098,12734296
18-09-2023,2440.050049,2451,2432.050049,2436.449951,2436.449951,3758150
20-09-2023,2423.050049,2427.600098,2355,2382.149902,2382.149902,28540942
21-09-2023,2374.949951,2390.100098,2360,2364.800049,2364.800049,6113091
22-09-2023,2376,2382.449951,2350,2354.949951,2354.949951,9588393
25-09-2023,2350.399902,2360.699951,2335.100098,2340.449951,2340.449951,7127442
26-09-2023,2338.550049,2350.199951,2335.600098,2342.5,2342.5,5043891
27-09-2023,2343.5,2371.800049,2338.5,2368.899902,2368.899902,5861389
28-09-2023,2383,2383,2325,2334.100098,2334.100098,7259173
29-09-2023,2341.800049,2369.100098,2334.100098,2345,2345,6171007
03-10-2023,2329.949951,2335.600098,2316,2318.149902,2318.149902,4429528
04-10-2023,2309,2319,2295.100098,2314.149902,2314.149902,5143193
05-10-2023,2319.25,2329.399902,2309,2314.100098,2314.100098,5476841
06-10-2023,2317.050049,2324.800049,2312.050049,2318,2318,2715513
09-10-2023,2308.100098,2311.949951,2295,2298.25,2298.25,3788439
10-10-2023,2306.550049,2317.899902,2303.75,2308.399902,2308.399902,5118016
11-10-2023,2314.449951,2349.699951,2313,2345.050049,2345.050049,4907059
12-10-2023,2343.850098,2359.350098,2338.149902,2349.399902,2349.399902,6277225
13-10-2023,2340,2357.5,2329.149902,2349.300049,2349.300049,5075158
16-10-2023,2345,2354.550049,2336,2344.050049,2344.050049,2964518
17-10-2023,2356,2359.699951,2341.300049,2355.25,2355.25,3964090
18-10-2023,2355.25,2367,2321,2324,2324,4459160
19-10-2023,2312,2321.800049,2301,2306.149902,2306.149902,6016278
20-10-2023,2300,2314.699951,2296.300049,2299.100098,2299.100098,4456656
23-10-2023,2290,2306.25,2255.25,2263.199951,2263.199951,3926981
25-10-2023,2250.050049,2281.199951,2243,2257.949951,2257.949951,5810344
26-10-2023,2251,2258,2220.300049,2226.5,2226.5,7611267
27-10-2023,2240,2273.5,2235.949951,2265.800049,2265.800049,5885542
30-10-2023,2274,2325,2269.949951,2312.5,2312.5,8406652
31-10-2023,2328,2328,2282.899902,2287.899902,2287.899902,6404219
01-11-2023,2289.149902,2317.5,2275.199951,2297.399902,2297.399902,5154595
02-11-2023,2313.949951,2324.300049,2307.949951,2320.199951,2320.199951,5281052
03-11-2023,2327.199951,2334.949951,2315.75,2319.699951,2319.699951,4425078
06-11-2023,2332.300049,2340,2325.600098,2339,2339,5323652
07-11-2023,2334.050049,2339.100098,2319.550049,2323.800049,2323.800049,3480102
08-11-2023,2332,2341,2321.75,2335.899902,2335.899902,3942247
09-11-2023,2335.850098,2335.899902,2304.199951,2310.550049,2310.550049,7256805
10-11-2023,2305.550049,2316.350098,2298.050049,2314.899902,2314.899902,3867477
13-11-2023,2322.899902,2324.600098,2311.699951,2314.600098,2314.600098,1927405
15-11-2023,2340,2361.949951,2327,2356.449951,2356.449951,6110324
16-11-2023,2351.100098,2374.149902,2346.949951,2360.699951,2360.699951,6567455
17-11-2023,2352.899902,2373.25,2352.050049,2355.550049,2355.550049,3879317
20-11-2023,2348.550049,2358.399902,2336.399902,2349.350098,2349.350098,2245093
21-11-2023,2366,2388,2360.199951,2378.899902,2378.899902,4107225
22-11-2023,2375,2394.449951,2372.199951,2388.199951,2388.199951,4267407
23-11-2023,2388.199951,2400,2388.199951,2395.5,2395.5,4265771
24-11-2023,2391.600098,2402.600098,2391.050049,2393.899902,2393.899902,3374743
